# date        : 2026-09-22 04:42:23 KST
# git commit  : 2fd1a43
# versions    : python 3.12.14  numpy 2.5.2  scipy 1.18.1  torch 2.14.0+cu130 (cuda_available=True)
# device      : CPU (192 cores) | dtype: complex128 / float64 | deterministic: yes (fixed seeds, no GPU in the receiver)
# testbed     : D2
# seed rule   : default_rng([20260926, TBID[testbed], PID[prior], Nr, T, Tp, int(snr)+100])  (trials of a point = ONE stream)
# code        : rate-1/2 conv (133,171)_8 nu=6 terminated, QPSK, outer iterations = 16 for EVERY arm
# Demo/ hashes: t2_route_a.py=95a5408901ec125c  t2_trellis.py=31cd0ee9c68e972b  t2_gmm.py=d064e58c7510c769
# arm list with per-arm notes (06_SPEC §5):
#   R3-bigamp     : BiG-AMP prior: i.i.d. CN(0,1/Nr) -- correlated prior not supported by Table III (structural limitation)
#   R4-llr        : same, Module B mode='llr' (the paper's 'LLR Turbo' ablation)
#   R4-scvamp     : channel estimation = classical APP-LMMSE (no LOO); only the Onsager extrinsic interface follows arXiv:2604.19061
#   R0-pilot      : 1-PASS arm -- reported at iteration index 0 ('R0-pilot (@1)'); 'pilot_C (@16)' is the
#                   SAME receiver's 16-iteration trajectory, printed for context only.
#   M-ours-*      : differ from R2-ours-G in Module H and nothing else (test M2); Module H, K and the clip
#                   rule are in the run header of conf/results/ and in the raw meta of each point.
# fit/training cost (GMM EM wall-clock) is a column of table A and is never left blank.
# aggregates KEEP failed and diverged blocks; where a subset mean is printed, the full-set mean is beside it.
# Stage C arms present in this run (10_SPEC §3b / §3c) -- the pre-registered Stage A/B verdicts are
# UNCHANGED by this file and M-ours-dscore stays BLOCKED in the pre-registered table:
#   M-ours-dscore-C-V0  : Stage C V0 (PRIMARY) -- learned prior at N', D-14 MATRIX site, pre-registered score wiring, unchanged
#   M-ours-dscore-C-V1  : Stage C V1 -- V0 + (F1) symmetric-PSD projection of the D-14 site (ScorePrior(psd_project=True))
#   M-ours-dscore-C-V4  : Stage C V4 -- D-14 matrix site REPLACED by the D-13 belief scalarisation (hsite=scalar, scal=belief); POST-HOC registered, observed in the H4 diagnostic BEFORE registration (10_SPEC §3c)
#   M-ours-dscore-C-V4b : Stage C V4b -- as V4 but scal=site instead of scal=belief (10_SPEC §3c, "동일하되 scal=site. 부수 보고용"); registered with V4, wired only on 2026-09-21 after an audit found it had been dropped
#   M-ours-bstar-scalar : Stage C CONTROL (10_SPEC §3c, MANDATORY) -- the b* GMM through V4's EXACT wiring: if scalarisation also helps the GMM, the gain belongs to the SITE, not to the learned prior
# 
# training budget (N_train, channel samples) of EVERY arm -- 10_SPEC A3.  The GMM arms and the learned arms are only equal-budget when their N_train below are EQUAL; read the numbers, not the arm names.  The GMM re-fit at N'=1.6e5 may not have finished when this table was written.
# per-arm training budget (arms absent from the raw files are simply not listed):
#   R0-pilot            : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R1-turbo            : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R2-ours-G           : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R3-bigamp           : N_train=0 -- i.i.d. CN(0,1/Nr) prior, fits nothing
#   R4-llr              : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R4-scvamp           : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   M-ours-gmm32        : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   M-ours-bstar        : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   M-ours-dscore-C-V0  : N_train=10000  rung=D2SX10000  ckpt=/home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt  gate: NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   M-ours-dscore-C-V1  : N_train=10000  rung=D2SX10000  ckpt=/home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt  gate: NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   M-ours-dscore-C-V4  : N_train=10000  rung=D2SX10000  ckpt=/home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt  gate: NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   M-ours-dscore-C-V4b : N_train=10000 -- unclassified arm, quoting the point's channel-set size
#   M-ours-bstar-scalar : N_train=10000 -- the ONE channel set (GMM EM fit / its sample covariance Chat)
#   R5-genie            : N_train=n/a -- genie: the true H is given
#   dscore_status       : ABSENT -- no GATE-PASSING checkpoint (04_SPEC §5 gates GA-GD): no gate-passing checkpoint for D2; recorded PASS rows: none (searched conf/results/gate_D2.txt and LADDER.md)
#   stagec_ckpt         : /home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt
#   stagec_gate         : NO GATE RECORD mentions d2sx_N10000_a1.pt -- UNVERIFIED here.  (GA-GD are measurable on D1 only, 10_SPEC §5: a D2 re-train is qualified by its D1 sibling's gate row, which this string cannot prove.)
#   stagec_status       : built from explicit ckpt /home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt -- caller override, NOT verified against the gate record here (recorded PASS rows: none) | V1 (psd_project=True): built from explicit ckpt /home/HTJ/t2/conf/ckpt/d2sx_N10000_a1.pt -- caller override, NOT verified against the gate record here (recorded PASS rows: none)
# cell C2: 8x4 T=16 Tp=4 prior S2  SNR grid ['-3', '+0', '+3', '+6', '+9', '+12', '+15'] dB  n=2560 per point  outer iterations=16  b*=kron
#   run params as recorded in the raw file: beta=0.7  dtype=complex128/float64  iters=16  n=40  seed=20260926  skip=0  snr=-3.0  t_in=5
# ====================================================================================================
# CLAIM TESTBED -- sparse specular; conditional Gaussianity broken (see T2d). Upper bound = genie only.
# ====================================================================================================

============================== TABLE A -- per-cell arm comparison (08_SPEC §1) ==============================
cell entry = BLER (95% Wilson CI) / BER / NMSE_H  at the arm's reporting iteration
reporting iteration: @16 for every arm except R0-pilot, which is the 1-PASS arm and is read @1;
'pilot_C (@16)' is the SAME receiver's 16-iteration trajectory, printed for context only.

--- cell C2 (8x4, T=16, Tp=4, K=42)  prior S2  testbed D2   n per SNR: [2560, 2560, 2560, 2560, 2560, 2560, 2560]   b* = kron
  arms absent from the raw files (see 01_RULES §6 -- BLOCKED / FAILED-VERIFICATION): ['M-ours-dscore']
  arm                              SNR -3 dB                            SNR +0 dB                            SNR +3 dB                            SNR +6 dB                            SNR +9 dB                            SNR +12 dB                           SNR +15 dB             
  R0-pilot (@1)       0.753(0.736,0.769) 2.3e-01 3.19e-01  0.387(0.368,0.406) 1.1e-01 1.93e-01  0.179(0.165,0.195) 5.0e-02 1.09e-01  0.100(0.089,0.113) 2.7e-02 5.83e-02  0.064(0.055,0.074) 1.7e-02 3.00e-02  0.047(0.039,0.056) 1.3e-02 1.53e-02  0.036(0.030,0.044) 9.1e-03 7.79e-03 
  pilot_C (@16)       0.478(0.459,0.497) 1.7e-01 3.19e-01  0.136(0.123,0.150) 4.8e-02 1.93e-01  0.041(0.034,0.050) 1.6e-02 1.09e-01  0.025(0.020,0.032) 9.3e-03 5.83e-02  0.015(0.011,0.021) 5.9e-03 3.00e-02  0.011(0.008,0.016) 4.1e-03 1.53e-02  0.006(0.004,0.010) 2.5e-03 7.79e-03 
  R1-turbo            0.537(0.517,0.556) 1.9e-01 1.99e-01  0.213(0.197,0.229) 7.3e-02 7.13e-02  0.079(0.069,0.090) 2.8e-02 3.55e-02  0.041(0.034,0.050) 1.5e-02 1.81e-02  0.025(0.020,0.032) 9.8e-03 9.01e-03  0.019(0.014,0.025) 7.0e-03 4.51e-03  0.009(0.006,0.013) 3.4e-03 2.27e-03 
  R2-ours-G           0.329(0.311,0.347) 1.2e-01 1.37e-01  0.100(0.089,0.112) 3.8e-02 6.81e-02  0.038(0.031,0.046) 1.5e-02 3.49e-02  0.025(0.019,0.031) 1.0e-02 1.80e-02  0.012(0.008,0.017) 5.1e-03 8.97e-03  0.012(0.008,0.017) 4.8e-03 4.50e-03  0.006(0.004,0.010) 2.7e-03 2.27e-03 
  R3-bigamp           0.543(0.524,0.563) 2.0e-01 3.58e-01  0.211(0.195,0.227) 8.0e-02 1.66e-01  0.080(0.070,0.091) 3.1e-02 7.40e-02  0.053(0.045,0.062) 2.2e-02 3.13e-02  0.051(0.043,0.060) 2.1e-02 1.29e-02  0.057(0.049,0.067) 2.5e-02 5.67e-03  0.055(0.047,0.065) 2.5e-02 2.62e-03 
  R4-llr              0.866(0.852,0.879) 4.9e-01 3.68e-01  0.826(0.811,0.840) 6.4e-01 1.41e+00  0.601(0.582,0.620) 5.2e-01 1.22e+00  0.395(0.376,0.414) 3.5e-01 2.22e-02  0.276(0.259,0.293) 2.4e-01 1.01e-02  0.196(0.181,0.212) 1.7e-01 4.85e-03  0.168(0.154,0.183) 1.5e-01 2.42e-03 
  R4-scvamp           0.613(0.594,0.632) 2.2e-01 2.37e-01  0.301(0.284,0.319) 1.0e-01 7.49e-02  0.150(0.136,0.164) 5.2e-02 3.65e-02  0.093(0.083,0.105) 3.3e-02 1.85e-02  0.071(0.061,0.081) 2.4e-02 9.16e-03  0.048(0.041,0.057) 1.8e-02 4.55e-03  0.036(0.030,0.044) 1.2e-02 2.30e-03 
  M-ours-gmm32        0.276(0.259,0.294) 1.0e-01 1.13e-01  0.087(0.076,0.098) 3.3e-02 5.74e-02  0.030(0.024,0.037) 1.2e-02 3.00e-02  0.021(0.016,0.027) 8.1e-03 1.58e-02  0.008(0.005,0.013) 3.2e-03 8.11e-03  0.008(0.005,0.013) 3.2e-03 4.16e-03  0.004(0.002,0.007) 1.6e-03 2.13e-03 
  M-ours-bstar        0.252(0.236,0.270) 9.6e-02 1.04e-01  0.083(0.073,0.095) 3.1e-02 5.33e-02  0.024(0.019,0.031) 8.9e-03 2.84e-02  0.013(0.009,0.018) 4.8e-03 1.52e-02  0.008(0.005,0.013) 3.4e-03 7.83e-03  0.008(0.005,0.013) 3.5e-03 4.03e-03  0.003(0.002,0.006) 1.3e-03 2.07e-03 
  M-ours-dscore-C-V0  0.789(0.772,0.804) 3.6e-01 2.50e-01  0.887(0.874,0.899) 4.1e-01 7.51e-01  0.887(0.874,0.899) 4.1e-01 1.19e+00  0.815(0.800,0.830) 3.7e-01 1.04e+00  0.690(0.672,0.708) 3.1e-01 5.60e-01  0.506(0.487,0.526) 2.2e-01 3.33e-01  0.311(0.293,0.329) 1.3e-01 9.86e-02 
  M-ours-dscore-C-V1  0.145(0.132,0.159) 5.2e-02 5.60e-02  0.037(0.030,0.045) 1.4e-02 2.66e-02  0.009(0.006,0.014) 3.3e-03 1.34e-02  0.004(0.002,0.007) 1.6e-03 7.17e-03  0.004(0.002,0.007) 1.4e-03 3.72e-03  0.003(0.001,0.006) 1.0e-03 2.07e-03  0.002(0.001,0.004) 5.7e-04 1.13e-03 
  M-ours-dscore-C-V4  0.152(0.139,0.167) 5.4e-02 5.55e-02  0.040(0.033,0.048) 1.5e-02 2.63e-02  0.012(0.008,0.017) 4.3e-03 1.32e-02  0.005(0.003,0.009) 1.7e-03 7.02e-03  0.003(0.002,0.006) 1.2e-03 3.68e-03  0.004(0.002,0.007) 1.1e-03 2.03e-03  0.001(0.000,0.003) 3.4e-04 1.12e-03 
  M-ours-dscore-C-V4b 0.162(0.148,0.176) 5.9e-02 5.90e-02  0.038(0.032,0.046) 1.4e-02 2.76e-02  0.011(0.008,0.016) 4.3e-03 1.37e-02  0.005(0.003,0.008) 1.5e-03 7.28e-03  0.004(0.002,0.008) 1.8e-03 3.80e-03  0.003(0.002,0.006) 9.9e-04 2.09e-03  0.001(0.000,0.003) 3.6e-04 1.15e-03 
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.093 0.030 0.013 0.009 [0.006,0.014]  BER@16=3.27e-03  NMSE med@1/@16=0.0476/0.0134 ok=0.0134  resc/lost(2->16)=52/0  tauL@1=0.501  fail% stuck/cyc2/other=0.2/0.1/0.6
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.094 0.030 0.013 0.012 [0.008,0.017]  BER@16=4.30e-03  NMSE med@1/@16=0.0467/0.0132 ok=0.0132  resc/lost(2->16)=48/0  tauL@1=0.476  fail% stuck/cyc2/other=0.5/0.2/0.4
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.094 0.032 0.012 0.011 [0.008,0.016]  BER@16=4.32e-03  NMSE med@1/@16=0.0467/0.0137 ok=0.0136  resc/lost(2->16)=53/0  tauL@1=0.476  fail% stuck/cyc2/other=0.4/0.1/0.6
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.147 0.065 0.033 0.027 [0.021,0.034]  BER@16=9.61e-03  NMSE med@1/@16=0.0837/0.0284 ok=0.0281  resc/lost(2->16)=97/0  tauL@1=0.506  fail% stuck/cyc2/other=0.9/0.5/1.3
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.044 0.012 0.005 0.005 [0.003,0.008]  BER@16=1.53e-03  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=18/0  tauL@1=0.387  fail% stuck/cyc2/other=0.2/0.0/0.3
   SNR +6 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.100 0.057 0.029 0.025 [0.020,0.032]  BER@16=9.25e-03  NMSE med@1/@16=0.0583/0.0583 ok=0.0583  resc/lost(2->16)=81/0  tauL@1=0.280  fail% stuck/cyc2/other=0.6/0.5/1.4
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.100 0.062 0.043 0.041 [0.034,0.050]  BER@16=1.50e-02  NMSE med@1/@16=0.0583/0.0181 ok=0.0179  resc/lost(2->16)=54/0  tauL@1=0.280  fail% stuck/cyc2/other=2.6/0.1/1.5
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.100 0.054 0.029 0.025 [0.019,0.031]  BER@16=1.04e-02  NMSE med@1/@16=0.0583/0.0180 ok=0.0179  resc/lost(2->16)=74/0  tauL@1=0.280  fail% stuck/cyc2/other=0.4/0.5/1.6
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.136 0.093 0.061 0.053 [0.045,0.062]  BER@16=2.23e-02  NMSE med@1/@16=0.0589/0.0313 ok=0.0309  resc/lost(2->16)=104/0  tauL@1=0.162  fail% stuck/cyc2/other=0.5/0.5/4.3
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.152 0.091 0.397 0.395 [0.376,0.414]  BER@16=3.46e-01  NMSE med@1/@16=0.0190/0.0222 ok=0.0179  resc/lost(2->16)=26/804  tauL@1=0.181  fail% stuck/cyc2/other=0.4/36.3/2.8
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.152 0.107 0.094 0.093 [0.083,0.105]  BER@16=3.29e-02  NMSE med@1/@16=0.0190/0.0185 ok=0.0179  resc/lost(2->16)=36/0  tauL@1=0.181  fail% stuck/cyc2/other=7.1/1.4/0.9
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.094 0.045 0.022 0.021 [0.016,0.027]  BER@16=8.07e-03  NMSE med@1/@16=0.0493/0.0158 ok=0.0157  resc/lost(2->16)=62/0  tauL@1=0.321  fail% stuck/cyc2/other=0.4/0.2/1.5
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.081 0.032 0.015 0.013 [0.009,0.018]  BER@16=4.78e-03  NMSE med@1/@16=0.0461/0.0152 ok=0.0151  resc/lost(2->16)=51/0  tauL@1=0.370  fail% stuck/cyc2/other=0.3/0.2/0.7
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.802 0.779 0.853 0.815 [0.800,0.830]  BER@16=3.74e-01  NMSE med@1/@16=4.3906/1.0369 ok=0.2455  resc/lost(2->16)=254/346  tauL@1=0.022  fail% stuck/cyc2/other=0.7/7.3/73.5
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.051 0.014 0.004 0.004 [0.002,0.007]  BER@16=1.56e-03  NMSE med@1/@16=0.0240/0.0072 ok=0.0072  resc/lost(2->16)=27/0  tauL@1=0.372  fail% stuck/cyc2/other=0.2/0.0/0.2
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.049 0.015 0.005 0.005 [0.003,0.009]  BER@16=1.71e-03  NMSE med@1/@16=0.0235/0.0070 ok=0.0070  resc/lost(2->16)=25/0  tauL@1=0.354  fail% stuck/cyc2/other=0.3/0.0/0.2
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.049 0.016 0.005 0.005 [0.003,0.008]  BER@16=1.46e-03  NMSE med@1/@16=0.0235/0.0073 ok=0.0073  resc/lost(2->16)=28/0  tauL@1=0.354  fail% stuck/cyc2/other=0.4/0.0/0.1
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.080 0.034 0.017 0.015 [0.011,0.021]  BER@16=5.64e-03  NMSE med@1/@16=0.0465/0.0151 ok=0.0150  resc/lost(2->16)=47/0  tauL@1=0.350  fail% stuck/cyc2/other=0.7/0.0/0.9
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.032 0.007 0.004 0.004 [0.002,0.007]  BER@16=1.32e-03  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=10/0  tauL@1=0.283  fail% stuck/cyc2/other=0.1/0.0/0.2
   SNR +9 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.064 0.035 0.019 0.015 [0.011,0.021]  BER@16=5.92e-03  NMSE med@1/@16=0.0300/0.0300 ok=0.0300  resc/lost(2->16)=51/0  tauL@1=0.201  fail% stuck/cyc2/other=0.2/0.4/0.9
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.064 0.037 0.027 0.025 [0.020,0.032]  BER@16=9.77e-03  NMSE med@1/@16=0.0300/0.0090 ok=0.0089  resc/lost(2->16)=30/0  tauL@1=0.201  fail% stuck/cyc2/other=1.7/0.0/0.8
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.064 0.031 0.015 0.012 [0.008,0.017]  BER@16=5.11e-03  NMSE med@1/@16=0.0300/0.0090 ok=0.0089  resc/lost(2->16)=49/0  tauL@1=0.201  fail% stuck/cyc2/other=0.2/0.2/0.9
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.107 0.072 0.055 0.051 [0.043,0.060]  BER@16=2.09e-02  NMSE med@1/@16=0.0238/0.0129 ok=0.0127  resc/lost(2->16)=55/0  tauL@1=0.111  fail% stuck/cyc2/other=0.4/0.4/4.4
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.105 0.066 0.275 0.276 [0.259,0.293]  BER@16=2.41e-01  NMSE med@1/@16=0.0093/0.0101 ok=0.0089  resc/lost(2->16)=20/557  tauL@1=0.130  fail% stuck/cyc2/other=0.2/26.0/1.4
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.105 0.077 0.071 0.071 [0.061,0.081]  BER@16=2.44e-02  NMSE med@1/@16=0.0093/0.0092 ok=0.0089  resc/lost(2->16)=17/0  tauL@1=0.130  fail% stuck/cyc2/other=5.3/1.2/0.5
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.059 0.025 0.009 0.008 [0.005,0.013]  BER@16=3.16e-03  NMSE med@1/@16=0.0260/0.0081 ok=0.0081  resc/lost(2->16)=43/0  tauL@1=0.223  fail% stuck/cyc2/other=0.0/0.2/0.6
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.052 0.022 0.010 0.008 [0.005,0.013]  BER@16=3.36e-03  NMSE med@1/@16=0.0246/0.0078 ok=0.0078  resc/lost(2->16)=35/0  tauL@1=0.252  fail% stuck/cyc2/other=0.1/0.1/0.7
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.755 0.666 0.722 0.690 [0.672,0.708]  BER@16=3.10e-01  NMSE med@1/@16=2.8350/0.5599 ok=0.2107  resc/lost(2->16)=342/405  tauL@1=0.015  fail% stuck/cyc2/other=0.5/6.4/62.1
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.032 0.009 0.004 0.004 [0.002,0.007]  BER@16=1.40e-03  NMSE med@1/@16=0.0121/0.0037 ok=0.0037  resc/lost(2->16)=13/0  tauL@1=0.255  fail% stuck/cyc2/other=0.1/0.0/0.2
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.032 0.009 0.004 0.003 [0.002,0.006]  BER@16=1.22e-03  NMSE med@1/@16=0.0120/0.0037 ok=0.0037  resc/lost(2->16)=16/0  tauL@1=0.241  fail% stuck/cyc2/other=0.2/0.0/0.1
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.032 0.009 0.004 0.004 [0.002,0.008]  BER@16=1.76e-03  NMSE med@1/@16=0.0120/0.0038 ok=0.0038  resc/lost(2->16)=12/0  tauL@1=0.241  fail% stuck/cyc2/other=0.2/0.0/0.2
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.053 0.023 0.011 0.009 [0.006,0.014]  BER@16=3.50e-03  NMSE med@1/@16=0.0247/0.0077 ok=0.0077  resc/lost(2->16)=34/0  tauL@1=0.238  fail% stuck/cyc2/other=0.2/0.1/0.7
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.022 0.004 0.001 0.001 [0.000,0.003]  BER@16=2.79e-04  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=7/0  tauL@1=0.189  fail% stuck/cyc2/other=0.0/0.0/0.0
   SNR +12 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.047 0.025 0.014 0.011 [0.008,0.016]  BER@16=4.15e-03  NMSE med@1/@16=0.0153/0.0153 ok=0.0153  resc/lost(2->16)=37/0  tauL@1=0.146  fail% stuck/cyc2/other=0.1/0.4/0.6
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.047 0.028 0.019 0.019 [0.014,0.025]  BER@16=6.99e-03  NMSE med@1/@16=0.0153/0.0045 ok=0.0045  resc/lost(2->16)=23/0  tauL@1=0.146  fail% stuck/cyc2/other=1.2/0.0/0.6
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.047 0.025 0.014 0.012 [0.008,0.017]  BER@16=4.80e-03  NMSE med@1/@16=0.0153/0.0045 ok=0.0045  resc/lost(2->16)=34/0  tauL@1=0.146  fail% stuck/cyc2/other=0.2/0.1/0.9
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.099 0.067 0.058 0.057 [0.049,0.067]  BER@16=2.54e-02  NMSE med@1/@16=0.0099/0.0057 ok=0.0056  resc/lost(2->16)=27/3  tauL@1=0.083  fail% stuck/cyc2/other=0.1/0.8/4.9
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.077 0.048 0.195 0.196 [0.181,0.212]  BER@16=1.72e-01  NMSE med@1/@16=0.0046/0.0048 ok=0.0045  resc/lost(2->16)=20/397  tauL@1=0.094  fail% stuck/cyc2/other=0.0/18.5/1.0
    R4-scvamp            n=2560 BLER@1/@2/@8/@16 = 0.077 0.057 0.049 0.048 [0.041,0.057]  BER@16=1.77e-02  NMSE med@1/@16=0.0046/0.0046 ok=0.0045  resc/lost(2->16)=21/0  tauL@1=0.094  fail% stuck/cyc2/other=3.6/0.6/0.6
    M-ours-gmm32         n=2560 BLER@1/@2/@8/@16 = 0.043 0.021 0.010 0.008 [0.005,0.013]  BER@16=3.19e-03  NMSE med@1/@16=0.0136/0.0042 ok=0.0041  resc/lost(2->16)=33/0  tauL@1=0.158  fail% stuck/cyc2/other=0.2/0.2/0.5
    M-ours-bstar         n=2560 BLER@1/@2/@8/@16 = 0.042 0.018 0.009 0.008 [0.005,0.013]  BER@16=3.52e-03  NMSE med@1/@16=0.0130/0.0040 ok=0.0040  resc/lost(2->16)=26/0  tauL@1=0.177  fail% stuck/cyc2/other=0.0/0.1/0.7
    M-ours-dscore-C-V0   n=2560 BLER@1/@2/@8/@16 = 0.673 0.544 0.551 0.506 [0.487,0.526]  BER@16=2.20e-01  NMSE med@1/@16=1.9258/0.3331 ok=0.1466  resc/lost(2->16)=436/339  tauL@1=0.010  fail% stuck/cyc2/other=0.9/5.3/44.5
    M-ours-dscore-C-V1   n=2560 BLER@1/@2/@8/@16 = 0.022 0.006 0.003 0.003 [0.001,0.006]  BER@16=1.00e-03  NMSE med@1/@16=0.0065/0.0021 ok=0.0021  resc/lost(2->16)=9/0  tauL@1=0.174  fail% stuck/cyc2/other=0.1/0.1/0.1
    M-ours-dscore-C-V4   n=2560 BLER@1/@2/@8/@16 = 0.021 0.008 0.004 0.004 [0.002,0.007]  BER@16=1.10e-03  NMSE med@1/@16=0.0064/0.0020 ok=0.0020  resc/lost(2->16)=11/0  tauL@1=0.163  fail% stuck/cyc2/other=0.2/0.0/0.1
    M-ours-dscore-C-V4b  n=2560 BLER@1/@2/@8/@16 = 0.021 0.008 0.003 0.003 [0.002,0.006]  BER@16=9.86e-04  NMSE med@1/@16=0.0064/0.0021 ok=0.0021  resc/lost(2->16)=12/0  tauL@1=0.163  fail% stuck/cyc2/other=0.2/0.0/0.1
    M-ours-bstar-scalar  n=2560 BLER@1/@2/@8/@16 = 0.044 0.020 0.012 0.011 [0.008,0.016]  BER@16=4.63e-03  NMSE med@1/@16=0.0129/0.0040 ok=0.0039  resc/lost(2->16)=23/0  tauL@1=0.169  fail% stuck/cyc2/other=0.2/0.1/0.8
    R5-genie             n=2560 BLER@1/@2/@8/@16 = 0.015 0.004 0.001 0.001 [0.000,0.003]  BER@16=1.67e-04  NMSE med@1/@16=nan/nan ok=nan  resc/lost(2->16)=8/0  tauL@1=0.123  fail% stuck/cyc2/other=0.1/0.0/0.0
   SNR +15 dB
    R0-pilot             n=2560 BLER@1/@2/@8/@16 = 0.036 0.012 0.008 0.006 [0.004,0.010]  BER@16=2.49e-03  NMSE med@1/@16=0.0078/0.0078 ok=0.0078  resc/lost(2->16)=15/0  tauL@1=0.105  fail% stuck/cyc2/other=0.0/0.1/0.4
    R1-turbo             n=2560 BLER@1/@2/@8/@16 = 0.036 0.014 0.009 0.009 [0.006,0.013]  BER@16=3.44e-03  NMSE med@1/@16=0.0078/0.0023 ok=0.0023  resc/lost(2->16)=13/0  tauL@1=0.105  fail% stuck/cyc2/other=0.5/0.0/0.3
    R2-ours-G            n=2560 BLER@1/@2/@8/@16 = 0.036 0.011 0.007 0.006 [0.004,0.010]  BER@16=2.74e-03  NMSE med@1/@16=0.0078/0.0023 ok=0.0023  resc/lost(2->16)=12/0  tauL@1=0.105  fail% stuck/cyc2/other=0.1/0.0/0.5
    R3-bigamp            n=2560 BLER@1/@2/@8/@16 = 0.105 0.075 0.058 0.055 [0.047,0.065]  BER@16=2.48e-02  NMSE med@1/@16=0.0048/0.0026 ok=0.0026  resc/lost(2->16)=50/1  tauL@1=0.071  fail% stuck/cyc2/other=0.2/0.9/4.5
    R4-llr               n=2560 BLER@1/@2/@8/@16 = 0.066 0.036 0.168 0.168 [0.154,0.183]  BER@16=1.50e-01  NMSE med@1/@16=0.0023/0.0024 ok=0.0023  resc/lost(2->16)=15/352  tauL@1=0.065  fail% stuck/cyc2/other=0.2/15.9/0.7
